This document was created from the <<characters>> element in the source file S10160.xml
	Begin ISAtab output:
 == Output of Study.xsl: ==
"Source Name"	"Characteristics[OTU name]"	"Row OTU id"	"Term Source REF"	"Term Access Number"	"Sample Name"	"Characters OTUs Group id"	"Number of Taxa in Sample Matrix"	"Number of Characters in Sample Matrix"	"Character Matrix Type"	
"Row222973"	"Chitra indica"	"Tl241256"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222974"	"Chitra chitra"	"Tl241210"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222975"	"Peltocephalus dumerilianus"	"Tl241298"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222976"	"Dipsochelys hololissa"	"Tl241244"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222977"	"Dipsochelys arnoldi"	"Tl241204"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222978"	"Cuora trifasciata"	"Tl241199"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222979"	"Cuora pani"	"Tl241234"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222980"	"Cuora yunnanensis"	"Tl242343"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222981"	"Mauremys japonica"	"Tl241301"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222982"	"Mauremys leprosa"	"Tl242328"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222983"	"Dipsochelys grandidieri"	"Tl242384"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222984"	"Cylindraspis inepta"	"Tl242349"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222985"	"Cylindraspis indica"	"Tl242374"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222986"	"Cylindraspis peltastes"	"Tl242312"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222987"	"Cylindraspis vosmaeri"	"Tl242318"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222988"	"Geochelone elegans"	"Tl241293"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222989"	"Batagur baska"	"Tl241267"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222990"	"Mauremys caspica"	"Tl241195"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222991"	"Mauremys rivulata"	"Tl242344"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222992"	"Chelonoidis denticulata"	"Tl241222"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222993"	"Sacalia bealei"	"Tl242371"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222994"	"Hardella thurjii"	"Tl242329"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222995"	"Cuora zhoui"	"Tl241209"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222996"	"Notochelys platynota"	"Tl241203"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222997"	"Geoemyda japonica"	"Tl242362"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222998"	"Mauremys annamensis"	"Tl241308"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row222999"	"Cuora flavomarginata"	"Tl241279"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223000"	"Cuora galbinifrons"	"Tl241239"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223001"	"Trachemys stejnegeri"	"Tl241225"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223002"	"Nilssonia formosa"	"Tl241236"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223003"	"Rafetus euphraticus"	"Tl241238"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223004"	"Chitra vandijki"	"Tl241233"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223005"	"Cycloderma frenatum"	"Tl241231"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223006"	"Cycloderma aubryi"	"Tl241196"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223007"	"Lissemys scutata"	"Tl241259"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223008"	"Cyclanorbis senegalensis"	"Tl241282"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223009"	"Cyclanorbis elegans"	"Tl241292"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223010"	"Podocnemis unifilis"	"Tl241211"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223011"	"Phrynops williamsi"	"Tl242342"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223012"	"Acanthochelys radiolata"	"Tl242356"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223013"	"Acanthochelys spixii"	"Tl242325"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223014"	"Cuora mccordi"	"Tl241291"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223015"	"Emydura subglobosa"	"Tl241243"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223016"	"Cyclemys shanensis"	"Tl242339"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223017"	"Kinixys erosa"	"Tl241208"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223018"	"Indotestudo forstenii"	"Tl242316"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223019"	"Manouria emys"	"Tl242368"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223020"	"Mauremys reevesii"	"Tl241212"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223021"	"Heosemys annandalii"	"Tl241200"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223022"	"Cuora mouhotii"	"Tl241252"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223023"	"Heosemys depressa"	"Tl242355"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223024"	"Mauremys sinensis"	"Tl241213"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223025"	"Cyclemys atripons"	"Tl242345"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223026"	"Indotestudo travancorica"	"Tl241227"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223027"	"Geoclemys hamiltonii"	"Tl242378"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223028"	"Rhinoclemmys melanosterna"	"Tl241192"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223029"	"Rhinoclemmys punctularia"	"Tl242350"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223030"	"Rhinoclemmys pulcherrima"	"Tl242358"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223031"	"Rhinoclemmys funerea"	"Tl242373"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223032"	"Rhinoclemmys diademata"	"Tl242310"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223033"	"Rhinoclemmys annulata"	"Tl242334"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223034"	"Rhinoclemmys rubida"	"Tl242301"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223035"	"Pseudemys concinna"	"Tl241235"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223036"	"Eretmochelys imbricata"	"Tl242338"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223037"	"Lepidochelys olivacea"	"Tl242357"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223038"	"Dermochelys coriacea"	"Tl241261"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223039"	"Homopus signatus"	"Tl241309"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223040"	"Homopus boulengeri"	"Tl241287"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223041"	"Homopus femoralis"	"Tl242340"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223042"	"Chersina angulata"	"Tl242341"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223043"	"Gopherus flavomarginatus"	"Tl242383"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223044"	"Kinixys belliana"	"Tl242364"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223045"	"Kinixys homeana"	"Tl242381"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223046"	"Malacochersus tornieri"	"Tl241198"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223047"	"Psammobates geometricus"	"Tl242379"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223048"	"Psammobates tentorius"	"Tl242331"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223049"	"Geochelone platynota"	"Tl241248"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223050"	"Psammobates oculifer"	"Tl242326"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223051"	"Kinixys spekii"	"Tl242305"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223052"	"Kinixys natalensis"	"Tl242361"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223053"	"Pseudemys nelsoni"	"Tl241300"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223054"	"Siebenrockiella leytensis"	"Tl242311"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223055"	"Pelusios gabonensis"	"Tl241189"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223056"	"Emys trinacris"	"Tl241266"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223057"	"Glyptemys insculpta"	"Tl241250"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223058"	"Glyptemys muhlenbergii"	"Tl241191"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223059"	"Graptemys barbouri"	"Tl242323"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223060"	"Graptemys caglei"	"Tl241305"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223061"	"Graptemys ernsti"	"Tl242330"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223062"	"Graptemys flavimaculata"	"Tl242335"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223063"	"Graptemys gibbonsi"	"Tl242369"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223064"	"Graptemys nigrinoda"	"Tl242324"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223065"	"Graptemys oculifera"	"Tl242320"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223066"	"Graptemys ouachitensis"	"Tl241241"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223067"	"Graptemys pseudogeographica"	"Tl241253"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223068"	"Graptemys pulchra"	"Tl242359"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223069"	"Graptemys versa"	"Tl242354"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223070"	"Trachemys scripta"	"Tl241228"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223071"	"Pangshura tecta"	"Tl242313"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223072"	"Nilssonia hurum"	"Tl241270"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223073"	"Sternotherus minor"	"Tl242363"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223074"	"Rhinoclemmys nasuta"	"Tl242365"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223075"	"Gopherus agassizii"	"Tl242317"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223076"	"Gopherus polyphemus"	"Tl242327"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223077"	"Rhinoclemmys areolata"	"Tl242337"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223078"	"Mauremys nigricans"	"Tl242333"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223079"	"Chelus fimbriata"	"Tl241182"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223080"	"Podocnemis lewyana"	"Tl242309"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223081"	"Emys marmorata"	"Tl241278"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223082"	"Acanthochelys pallidipectoris"	"Tl241249"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223083"	"Carettochelys insculpta"	"Tl241295"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223084"	"Chelodina longicollis"	"Tl241218"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223085"	"Chelodina oblonga"	"Tl241229"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223086"	"Chelodina rugosa"	"Tl241269"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223087"	"Elseya dentata"	"Tl241275"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223088"	"Elseya latisternum"	"Tl241288"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223089"	"Phrynops geoffroanus"	"Tl241187"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223090"	"Platemys platycephala"	"Tl242353"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223091"	"Podocnemis expansa"	"Tl241183"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223092"	"Pseudemydura umbrina"	"Tl242303"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223093"	"Erymnochelys madagascariensis"	"Tl241299"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223094"	"Pelomedusa subrufa"	"Tl241230"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223095"	"Pelusios sinuatus"	"Tl242322"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223096"	"Rheodytes leukops"	"Tl241263"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223097"	"Elusor macrurus"	"Tl241277"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223098"	"Pangshura smithii"	"Tl241268"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223099"	"Mesoclemmys hogei"	"Tl242352"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223100"	"Chelonoidis carbonaria"	"Tl241226"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223101"	"Apalone spinifera"	"Tl241184"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223102"	"Pelusios williamsi"	"Tl241205"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223103"	"Staurotypus triporcatus"	"Tl241303"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223104"	"Lissemys punctata"	"Tl241242"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223105"	"Platysternon megacephalum"	"Tl242308"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223106"	"Heosemys spinosa"	"Tl241224"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223107"	"Dermatemys mawii"	"Tl241232"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223108"	"Mesoclemmys nasuta"	"Tl241190"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223109"	"Emys blandingii"	"Tl241186"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223110"	"Batagur kachuga"	"Tl242351"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223111"	"Trachemys taylori"	"Tl241237"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223112"	"Hydromedusa tectifera"	"Tl241201"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223113"	"Astrochelys radiata"	"Tl241290"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223114"	"Pyxis planicauda"	"Tl241306"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223115"	"Pyxis arachnoides"	"Tl241202"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223116"	"Natator depressus"	"Tl242306"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223117"	"Pangshura tentoria"	"Tl242372"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223118"	"Mesoclemmys gibba"	"Tl241188"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223119"	"Cuora aurocapitata"	"Tl241221"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223120"	"Batagur borneoensis"	"Tl241272"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223121"	"Cuora amboinensis"	"Tl241194"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223122"	"Heosemys grandis"	"Tl241281"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223123"	"Siebenrockiella crassicollis"	"Tl241307"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223124"	"Cyclemys dentata"	"Tl241217"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223125"	"Indotestudo elongata"	"Tl241185"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223126"	"Malayemys subtrijuga"	"Tl241257"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223127"	"Manouria impressa"	"Tl242348"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223128"	"Mauremys mutica"	"Tl241197"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223129"	"Morenia ocellata"	"Tl242347"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223130"	"Orlitia borneensis"	"Tl241280"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223131"	"Sacalia quadriocellata"	"Tl241271"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223132"	"Geoemyda spengleri"	"Tl242315"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223133"	"Melanochelys trijuga"	"Tl242370"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223134"	"Gopherus berlandieri"	"Tl242376"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223135"	"Emys orbicularis"	"Tl241193"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223136"	"Chelonoidis chilensis"	"Tl242367"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223137"	"Batagur trivittata"	"Tl242319"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223138"	"Batagur dhongoka"	"Tl241240"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223139"	"Phrynops hilarii"	"Tl242336"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223140"	"Caretta caretta"	"Tl242307"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223141"	"Chelonia mydas"	"Tl241289"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223142"	"Lepidochelys kempii"	"Tl242321"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223143"	"Chelydra serpentina"	"Tl241285"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223144"	"Chrysemys picta"	"Tl241220"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223145"	"Graptemys geographica"	"Tl241255"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223146"	"Malaclemys terrapin"	"Tl241216"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223147"	"Clemmys guttata"	"Tl241215"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223148"	"Terrapene ornata"	"Tl241304"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223149"	"Chelonoidis nigra"	"Tl242375"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223150"	"Testudo graeca"	"Tl242385"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223151"	"Testudo hermanni"	"Tl241246"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223152"	"Pelusios subniger"	"Tl241254"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223153"	"Homopus areolatus"	"Tl242377"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223154"	"Elseya georgesi"	"Tl242380"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223155"	"Elseya purvisi"	"Tl242302"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223156"	"Emydura macquarii"	"Tl242346"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223157"	"Nilssonia gangetica"	"Tl241206"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223158"	"Pseudemys peninsularis"	"Tl241262"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row223159"	"Pelodiscus axenaria"	"Tl242332"	""	""	"M4700"	"Tls14953"	"213"	"10000"	"DNA"	
"Row216122"	"Apalone ferox"	"Tl241245"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216123"	"Apalone mutica"	"Tl241294"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216124"	"Trionyx triunguis"	"Tl241251"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216125"	"Testudo horsfieldii"	"Tl241296"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216126"	"Testudo kleinmanni"	"Tl241286"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216127"	"Pelodiscus sinensis"	"Tl241219"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216128"	"Sternotherus odoratus"	"Tl241223"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216129"	"Kinosternon baurii"	"Tl241207"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216130"	"Kinosternon flavescens"	"Tl241284"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216131"	"Astrochelys yniphora"	"Tl241260"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216132"	"Terrapene carolina"	"Tl241274"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216133"	"Terrapene coahuila"	"Tl241258"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216134"	"Deirochelys reticularia"	"Tl241283"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216135"	"Dogania subplana"	"Tl241247"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216136"	"Amyda cartilaginea"	"Tl241273"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216137"	"Palea steindachneri"	"Tl241214"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216138"	"Macrochelys temminckii"	"Tl241264"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216139"	"Dipsochelys dussumieri"	"Tl241297"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216140"	"Psammobates pardalis"	"Tl241265"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216141"	"Pelochelys bibroni"	"Tl241302"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216142"	"Pelochelys cantorii"	"Tl241276"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216143"	"Chitra indica"	"Tl241256"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216144"	"Chitra chitra"	"Tl241210"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216145"	"Peltocephalus dumerilianus"	"Tl241298"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216146"	"Dipsochelys hololissa"	"Tl241244"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216147"	"Dipsochelys arnoldi"	"Tl241204"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216148"	"Cuora trifasciata"	"Tl241199"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216149"	"Cuora pani"	"Tl241234"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216150"	"Mauremys japonica"	"Tl241301"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216151"	"Geochelone elegans"	"Tl241293"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216152"	"Batagur baska"	"Tl241267"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216153"	"Mauremys caspica"	"Tl241195"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216154"	"Chelonoidis denticulata"	"Tl241222"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216155"	"Cuora zhoui"	"Tl241209"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216156"	"Notochelys platynota"	"Tl241203"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216157"	"Mauremys annamensis"	"Tl241308"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216158"	"Cuora flavomarginata"	"Tl241279"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
"Row216159"	"Cuora galbinifrons"	"Tl241239"	""	""	"M4592"	"Tls14831"	"128"	"13000"	"DNA"	
